o6,1.1960156665870478,0.8095691699446198,0.0020384438890716215,0.7187464583503922,0.047170680316746295,0.9014546465556867,0.03165071675886687,0.02350514803933665
o1,2.0063771026899766,0.008015233648641335,0.007480106995708981,0.004640397897523137,0.08049451135405934,0.11309290663800456,0.0006728555939012028,0.027695614125118447
o3,1.040993666340656,0.008238133161273505,0.009238462543525979,0.003682179050385459,0.9591943968612311,0.05831066913756421,0.9818255040640944,0.05529929594624194
o4,1.136086513740967,0.6377900001633979,0.213716702236254,0.015771440981245548,0.06302826820798024,0.03493786402740968,0.9935456751534397,0.010906590307683556
o2,1.1074769615639766,0.0016744264873465634,0.006116099121486136,0.002613363086500486,0.9378065404752315,0.008485965099475749,0.06523454269324398,0.9488202609979418
o9,1.015719465404743,1.028688063562829,0.2582204220018834,0.016878472477766235,0.03426956083856288,0.0924458983431749,1.019832470172632,0.01829751364665161
o3,1.1390336713248332,0.013291762149691745,0.001604849169069576,0.00999164830196648,0.9340366625688428,0.006644656991466389,0.9300772342754078,0.09653971177476141
o9,1.0872858435687527,0.9287975296290396,0.2514083288380916,0.014383043738719072,0.04168108199385226,0.02569695443130096,0.9743944342587206,0.043499187900012594
o8,1.1208273121545214,1.0792242601521982,0.3075137941814146,0.7969189626069278,0.11902261807871471,0.07667117436813953,0.006439441144202373,0.03521497664064523
o7,1.9724748286164724,0.015222759018896411,0.0037364529034161647,0.00015961659207885273,0.9629912769382711,0.046351046218081934,0.9744087441942738,0.008717444215999601
o5,1.0654260230550991,0.007664867584942236,0.0001349146974031595,0.004055940491348229,0.011770421891253767,0.9974436181784355,1.2761291287997771,0.04549146480672395
o6,1.1160362420685006,0.8387432673504204,0.0005507462204721065,0.7671422746348522,0.09432111183964098,0.9292599957397076,0.11038981444632603,0.0806572997951002
o9,1.0391076570244329,0.9777773109623513,0.25237985917586087,0.007867528857526897,0.07011843542436667,0.036809557992551034,0.986638753619478,0.09402450909483144
o6,0.9873198862226467,0.9719488938434886,0.002248230430906379,0.755406569860588,0.052811232480461184,1.153128826412134,0.010003756016929754,0.11939250576575403
o0,0.9107648601941065,1.1698556176641581,0.989883451496105,0.009492185970036404,0.05735831010569145,0.04003330484889029,0.025059330225971007,0.040173208944376274
o4,0.9033070175829313,0.39092522968330795,0.2611780519895696,0.0010294086456725821,0.035064826258412,0.049350165647274555,0.950552677294654,0.025749203296484932
o8,1.0100363623053794,0.9031517399590095,0.23895768618388663,0.7146727828184684,0.01735141600087704,0.07489061804183127,0.04714581074388539,0.0008161860684273931
o6,0.8613470369450753,1.0546535881404964,0.00869920075289912,0.7288093293705474,0.0734713761659875,1.0160743226596525,0.022087946541226637,0.02331174066117063
o5,1.0767116322586332,0.0019728547004106266,0.007457069651670063,0.008868673426151654,0.020758802112516243,1.0307568042148045,1.0337729468455241,0.014494713359577202
o0,0.9469968955011345,0.981069149030561,0.9057413826134397,0.006898424193874179,0.03505575290986623,0.06828172733501346,0.10000974636490163,0.03463991592540374
o8,1.0420918151869425,1.2423654041762011,0.2625487701346943,0.7520698600756667,0.03375048085257356,0.002845176457314913,0.06956057589459073,0.0018370101496632087
o4,1.01125671433294,0.47488814879593716,0.3086084912260518,0.006267615223190197,0.07523781789005476,0.04413108591117818,0.9506350374847027,0.03400717138972713
